1,1,0.529
1,1,0.633
1,1,0.939
1,1,1.04
1,1,0.455
1,1,1.315
1,1,0.448
1,1,0.604
1,1,1.472
1,1,1.898
1,1,0.705
1,1,1.735
1,1,0.648
1,1,0.561
1,1,0.199
1,1,0.71
1,1,1.109
1,1,0.477
1,1,0.643
1,1,0.852
1,1,0.981
1,1,1.88
1,1,0.584
1,1,0.697
1,1,1.511
1,1,1.112
1,1,1.24
1,1,2.034
1,1,1.368
1,1,1.359
1,1,1.077
1,1,0.794
1,1,1.679
1,1,0.604
1,1,0.948
1,1,0.819
1,1,1.137
1,1,1.467
1,1,2.42
1,1,1.255
1,1,1.012
1,1,0.448
1,1,1.206
1,1,0.495
1,1,1.008
1,1,2.29
1,1,1.309
1,2,0.066
1,2,0.381
1,2,0.58
1,2,0.577
1,2,0.767
1,2,0.27
1,2,1.121
1,2,0.414
1,2,1.488
1,2,1.309
1,2,0.833
1,2,0.059
1,2,1.069
1,2,0.748
1,2,0.988
1,2,0.416
1,2,0.783
1,2,1.149
1,2,1.3
1,2,0.725
1,2,0.816
1,2,0.259
1,2,1.287
1,2,1.409
1,2,0.092
1,2,0.758
1,2,1.219
1,2,1.128
1,2,0.777
1,2,0.084
1,2,0.094
1,2,0.829
1,2,0.421
1,2,0.907
1,2,1.546
1,2,1.174
1,2,1.691
1,2,1.493
1,2,1.574
1,3,1.156
1,3,0.05
1,3,1.372
1,3,0.176
1,3,0.474
1,3,0.512
1,3,1.17
1,3,0.066
1,3,0.889
1,3,1.257
1,3,1.214
1,3,0.613
1,3,0.126
1,3,0.472
1,3,1.63
1,3,1.033
1,3,0.788
1,3,0.336
1,3,0.785
1,3,0.912
1,3,0.701
1,3,0.885
1,3,0.956
1,3,0.46
1,3,1.238
1,3,0.929
1,3,1.244
1,3,0.978
1,3,1.207
1,3,0.144
1,3,0.165
1,3,0.318
1,3,0.483
1,4,0.408
1,4,0.31
1,4,0.405
1,4,0.18
1,4,0.032
1,4,1.487
1,4,0.323
1,4,0.174
1,4,1.259
1,4,0.596
1,4,1.112
1,4,0.666
1,4,0.682
1,4,0.673
1,4,1.042
1,4,0.329
1,4,1.052
1,4,1.208
1,4,0.573
1,4,0.03
1,4,0.036
1,4,1.229
1,4,1.143
1,4,0.748
1,4,0.535
1,4,0.042
1,4,0.677
1,4,0.231
1,4,1.075
1,4,0.885
1,4,0.286
1,4,1.226
1,4,0.553
1,5,0.342
1,5,0.519
1,5,1.25
1,5,0.203
1,5,1.186
1,5,0.624
1,5,0.442
1,5,0.309
1,5,0.43
1,5,0.179
1,5,0.893
1,5,0.68
1,5,1.105
1,5,0.093
1,5,0.577
1,5,0.413
1,5,0.951
1,5,0.553
1,5,0.519
1,5,1.602
1,5,0.675
1,5,0.76
1,5,0.021
1,5,0.889
1,5,0.093
1,5,0.405
1,5,0.145
1,5,0.257
1,5,0.96
1,5,0.069
1,5,0.266
1,6,0.097
1,6,1.059
1,6,0.02
