1,1,1.575,4.933
1,1,1.402,4.457
1,1,1.926,7.067
1,1,1.621,5.22
1,1,1.316,3.453
1,1,1.211,3.374
1,1,0.458,1.163
1,1,0.145,0.682
1,1,0.532,1.246
1,1,2.093,6.465
1,1,1.404,4.458
1,1,1.762,5.302
1,1,1.68,5.54
1,1,1.852,5.777
1,1,1.207,3.891
1,1,1.856,6.025
1,1,1.784,5.462
1,1,2.252,7.108
1,1,0.014,0.079
1,1,0.117,0.867
1,1,0.524,1.218
1,1,1.45,4.182
1,1,2.137,7.108
1,1,0.016,0.079
1,1,2.133,6.107
1,1,1.936,6.107
1,1,0.01,0.079
1,1,1.954,6.666
1,1,1.717,5.179
1,1,1.061,2.691
1,1,2.613,9.081
1,1,1.128,3.214
1,1,1.564,5.06
1,1,2.435,10.962
1,1,2.136,6.347
1,1,1.678,6.226
1,1,1.882,7.149
1,1,2.098,7.463
1,1,2.102,7.99
1,1,1.598,5.179
1,1,1.792,5.662
1,1,1.838,6.305
1,1,2.106,8.352
1,1,1.82,6.265
1,1,1.515,5.462
1,1,0.961,3.214
1,1,0.133,0.161
1,1,0.01,0.12
1,2,0.845,2.611
1,2,1.507,4.098
1,2,0.073,0.163
1,2,1.557,5.06
1,2,0.853,4.174
1,2,2.031,6.427
1,2,1.272,4.256
1,2,1.524,4.38
1,2,0.412,1.528
1,2,1.918,5.021
1,2,0.855,2.691
1,2,0.937,3.496
1,2,1.774,6.709
1,2,1.587,5.943
1,2,1.899,7.865
1,2,1.538,5.06
1,2,1.805,6.027
1,2,0.905,3.092
1,2,1.726,5.664
1,2,1.191,3.654
1,2,1.184,3.171
1,2,1.884,5.181
1,2,2.101,6.469
1,2,0.004,0.08
1,2,0.982,3.736
1,2,1.524,5.223
1,2,1.69,4.941
1,2,1.857,6.796
1,2,1.46,4.698
1,2,1.579,4.578
1,2,1.35,4.652
1,2,0.926,2.73
1,2,0.984,2.812
1,2,1.882,6.225
1,2,1.63,6.022
1,2,1.419,4.939
1,2,1.892,5.536
1,2,2.278,6.947
1,2,1.852,7.997
1,2,1.915,5.431
1,2,0.999,3.212
1,2,1.706,5.943
1,2,1.7,5.06
1,2,1.792,5.536
1,2,1.955,7.394
1,2,0.584,2.009
1,2,1.84,5.865
1,2,1.971,6.707
1,2,1.902,8.07
1,3,1.587,4.779
1,3,1.882,5.864
1,3,0.92,2.967
1,3,1.729,6.386
1,3,1.514,5.343
1,3,1.49,4.337
1,3,1.249,3.655
1,3,1.513,4.461
1,3,1.207,4.099
1,3,0.936,2.971
1,3,1.255,4.298
1,3,0.961,3.572
1,3,1.511,4.615
1,3,0.853,2.807
1,3,0.527,1.928
1,3,2.255,7.79
1,3,0.346,1.858
1,3,1.249,4.461
1,3,1.722,5.656
1,3,1.824,5.546
1,3,1.162,3.613
1,3,1.762,5.943
1,3,1.465,3.896
1,3,1.469,4.702
1,3,1.44,4.416
1,3,1.925,5.987
1,3,0.487,2.202
1,3,1.533,4.579
1,3,0.927,2.811
1,3,1.711,4.66
1,3,1.164,3.332
1,3,1.173,3.938
1,3,1.071,3.172
1,3,1.599,5.019
1,3,0.012,0.165
1,3,2.096,8.518
1,3,1.917,6.427
1,3,0.827,3.091
1,3,0.558,1.642
1,3,1.098,3.735
1,3,1.415,4.579
1,3,1.174,3.735
1,3,0.974,4.179
1,3,1.224,4.702
1,3,0.733,3.051
1,3,0.902,2.652
1,3,1.601,4.941
1,3,0.009,0.079
1,4,0.333,1.386
1,4,1.669,4.816
1,4,0.914,2.93
1,4,1.369,4.454
1,4,0.768,2.54
1,4,1.851,5.499
1,4,0.98,3.047
1,4,1.633,5.262
1,4,1.338,4.053
1,4,0.01,0.077
1,4,0.586,1.441
1,4,1.501,4.774
1,4,1.487,5.262
1,4,1.713,5.857
1,4,1.758,4.816
1,4,0.05,0.311
1,4,1.642,5.06
1,4,0.463,1.083
1,4,1.884,6.827
1,4,1.478,4.585
1,4,1.138,3.691
1,4,1.186,3.599
1,4,0.01,0.077
1,4,1.948,5.739
1,4,1.071,4.569
1,4,1.051,3.498
1,4,0.597,2.606
1,4,1.614,4.332
1,4,1.368,5.017
1,4,1.108,3.33
1,4,1.428,3.772
1,4,1.987,8.068
1,4,1.611,4.495
1,4,0.927,3.052
1,4,0.012,0.121
1,4,0.716,2.54
1,4,0.976,3.599
1,4,2.172,8.521
1,4,1.762,6.793
1,4,1.726,5.661
1,4,0.985,2.93
1,4,0.982,3.485
1,4,0.999,3.29
1,4,1.017,3.129
1,4,1.405,4.103
1,4,1.952,5.94
1,4,0.805,2.819
1,5,1.173,3.146
1,5,0.781,3.185
