1,1,0.415
1,1,1.001
1,1,0.034
1,1,0.355
1,1,1.368
1,1,1.077
1,2,0.104
1,2,0.632
1,2,0.269
1,2,1.282
1,3,0.24
1,3,1.188
1,3,0.581
1,4,0.528
1,4,0.788
1,4,1.762
1,4,0.356
1,4,0.424
1,4,0.456
1,5,0.077
1,5,0.385
1,5,0.334
1,5,1.051
1,5,0.487
1,6,0.196
1,6,0.47
1,6,1.019
1,6,0.273
1,7,0.255
1,7,0.038
1,8,0.131
1,8,0.435
1,8,0.369
1,9,0.049
1,9,0.268
1,10,0.08
1,10,0.221
1,10,0.032
1,10,0.466
1,11,0.024
1,12,0.152
1,13,0.005
1,15,0.793
1,16,0.053
1,17,0.098
1,18,0.14
1,19,0.073
1,19,0.043
1,19,0.683
1,20,0.156
1,20,0.081
1,20,0.125
1,20,0.269
1,21,0.473
1,21,0.492
1,21,0.404
1,21,0.09
1,21,0.26
1,22,0.503
1,22,0.035
1,22,0.009
1,22,0.329
1,23,0.137
1,23,0.433
1,23,0.185
1,23,0.315
1,25,0.117
1,25,0.06
1,26,0.055
1,26,0.265
1,26,0.216
1,26,0.114
1,26,0.315
1,27,0.092
1,27,0.194
1,27,0.064
1,28,0.037
1,29,0.061
1,29,0.034
1,29,0.037
2,1,0.501
2,1,0.85
2,1,0.787
2,1,1.141
2,1,0.85
2,1,1.2
2,1,0.544
2,1,0.498
2,2,0.912
2,2,0.441
2,2,0.436
2,2,0.43
2,2,0.155
2,2,0.075
2,3,0.923
2,3,0.491
2,3,0.236
2,3,0.537
2,3,0.602
2,3,1.454
2,3,0.445
2,3,0.548
2,3,0.345
2,4,0.877
2,4,0.582
2,4,0.96
2,4,0.619
2,4,0.904
2,4,0.582
2,4,0.756
2,4,1.155
2,5,0.407
2,5,0.243
2,5,0.895
2,5,0.219
2,5,0.071
2,6,0.427
2,6,0.105
2,6,0.373
2,6,0.786
2,6,0.854
2,6,0.079
2,6,0.596
2,7,0.604
2,7,0.853
2,7,0.186
2,7,0.369
2,7,0.259
2,7,0.215
2,7,1.114
2,8,0.029
2,8,0.222
2,8,0.146
2,8,1.005
2,8,0.052
2,8,0.164
2,8,0.702
2,9,0.133
2,9,0.058
2,9,0.573
2,9,0.806
2,9,0.672
2,9,0.374
2,10,0.067
2,10,0.155
2,10,0.22
2,10,0.158
2,10,0.167
2,10,0.427
2,11,0.059
2,11,0.073
2,11,0.462
2,11,0.889
2,11,0.396
2,11,0.191
2,11,0.051
2,11,0.36
2,12,0.318
2,12,0.423
2,12,0.154
2,12,0.536
2,13,0.368
2,14,0.319
2,14,0.257
2,14,0.332
2,14,0.029
2,15,0.326
2,15,0.048
2,15,0.111
2,16,0.076
2,16,0.05
2,16,0.222
2,16,0.861
2,16,0.347
2,17,0.054
2,17,0.085
2,17,0.673
2,18,0.155
2,18,0.089
2,19,0.105
2,19,0.225
2,19,0.111
2,19,0.022
2,19,0.058
2,20,0.151
2,20,0.166
2,20,0.076
2,20,0.351
2,20,0.331
2,21,0.174
2,21,0.162
2,21,0.102
2,22,0.135
2,22,0.569
2,22,0.045
2,23,0.162
2,23,0.052
2,23,0.116
2,23,0.55
2,23,0.027
2,24,0.105
2,24,0.06
2,24,0.111
2,24,0.1
2,24,0.421
2,24,0.062
2,25,0.074
2,25,0.086
2,25,0.145
2,25,0.319
2,25,0.129
2,25,0.262
2,26,0.416
2,26,0.031
2,26,0.14
2,27,0.055
2,27,0.093
2,27,0.293
2,28,0.121
2,28,0.095
2,28,0.326
2,29,0.074
2,29,0.005
2,29,0.054
2,30,0.275
2,30,0.111
3,1,0.387
3,1,0.199
3,2,0.082
3,2,0.085
3,2,0.111
3,2,0.095
3,2,0.367
3,2,0.864
3,2,0.147
3,2,0.157
3,2,0.702
3,3,0.181
3,3,0.046
3,3,0.066
3,3,0.246
3,3,0.195
3,3,0.141
3,3,0.232
3,3,1.057
3,3,0.87
3,3,0.192
3,3,0.419
3,4,0.062
3,4,0.141
3,4,0.05
3,4,0.051
3,5,0.78
3,5,0.276
3,5,0.387
3,5,0.251
3,5,0.444
3,5,1.143
3,6,0.124
3,6,0.334
3,6,0.413
3,6,0.085
3,6,0.339
3,7,0.217
3,7,0.354
3,7,0.053
3,7,0.16
3,8,0.057
3,8,0.142
3,8,0.179
3,8,0.135
3,8,0.12
3,8,0.561
3,8,0.14
3,9,0.058
3,9,0.378
3,9,0.218
3,9,0.167
3,9,0.687
3,9,0.334
3,9,0.038
3,10,0.061
3,10,0.525
3,10,0.177
3,10,0.254
3,10,0.35
3,10,0.551
3,10,0.12
3,11,0.068
3,11,0.312
3,11,0.258
3,11,0.316
3,11,0.223
3,12,0.07
3,12,0.122
3,12,0.15
3,12,0.174
3,13,0.081
3,14,0.12
3,14,0.041
3,15,0.131
3,15,0.221
3,15,0.269
3,16,0.082
3,18,0.14
3,18,0.125
3,19,0.103
3,19,0.046
3,19,0.272
3,20,0.061
3,20,0.075
3,20,0.066
3,21,0.061
3,21,0.22
3,22,0.178
3,23,0.359
3,27,0.211
3,28,0.604
3,28,0.188
4,1,0.363
4,1,0.717
4,1,0.199
4,1,0.521
4,1,0.469
4,2,0.517
4,2,0.812
4,2,0.125
4,2,0.372
4,2,0.542
4,2,0.274
4,3,0.302
4,3,0.283
4,3,0.603
4,3,0.974
4,3,0.629
4,3,0.012
4,4,0.392
4,4,0.183
4,4,0.162
4,4,0.588
4,4,0.64
4,5,0.058
4,5,0.36
4,5,0.085
4,5,0.061
4,5,0.975
4,6,0.174
4,6,0.244
4,6,0.075
4,6,0.143
4,6,0.417
4,6,0.228
4,7,0.389
4,7,0.175
4,7,0.514
4,7,0.241
4,7,0.257
4,8,0.07
4,8,0.122
4,8,0.356
4,9,0.552
4,9,0.33
4,11,0.036
4,11,0.078
4,12,0.366
4,12,0.579
4,13,0.3
4,14,0.135
4,14,0.052
4,15,0.256
4,15,0.078
4,16,0.102
4,16,0.751
4,17,0.022
4,18,0.008
4,18,0.031
4,18,0.027
4,19,0.099
4,19,0.117
4,20,0.074
4,20,0.077
4,20,0.941
4,21,0.255
4,21,0.068
4,21,0.295
4,22,0.062
4,22,0.048
4,22,0.118
4,22,0.101
4,23,0.053
4,23,0.036
4,23,0.013
4,24,0.158
4,24,0.031
4,25,0.107
4,25,0.012
4,25,0.073
4,26,0.047
4,26,0.058
4,26,0.349
4,27,0.114
4,27,0.03
4,28,0.054
4,28,0.196
4,29,0.123
4,29,0.054
4,30,0.257
4,30,0.598
5,1,0.916
5,1,1.581
5,1,0.284
5,1,0.246
5,1,0.096
5,1,0.094
5,1,0.792
5,1,0.157
5,2,0.319
5,2,0.046
5,2,0.501
5,2,0.445
5,2,0.62
5,2,0.223
5,2,0.137
5,2,0.059
5,3,0.242
5,3,0.114
5,3,0.299
5,3,0.029
5,3,0.102
5,4,0.089
5,4,0.411
5,4,0.074
5,5,0.375
5,5,0.149
5,5,0.539
5,6,0.461
5,6,0.147
5,6,0.077
5,6,0.59
5,6,0.274
5,7,0.378
5,7,0.91
5,8,0.1
5,8,0.217
5,8,0.167
5,8,0.094
5,9,0.126
5,9,0.182
5,9,0.101
5,9,0.026
5,9,0.457
5,9,0.105
5,10,0.13
5,10,0.581
5,11,0.388
5,11,0.031
5,11,0.28
5,12,0.238
5,12,0.09
5,12,0.075
5,12,0.022
5,12,0.049
5,13,0.085
5,13,0.245
5,13,0.036
5,13,0.106
5,14,0.045
5,14,0.048
5,14,0.026
5,14,0.035
5,15,0.137
5,15,0.119
5,16,0.116
5,16,0.112
5,17,0.062
5,17,0.162
5,18,0.019
5,18,0.125
5,20,0.085
5,22,0.054
5,22,0.044
5,23,0.272
5,26,0.072
5,27,0.023
5,28,0.078
5,29,0.08
5,29,0.56
6,1,0.862
6,1,1.53
6,1,0.389
6,1,0.799
6,1,0.47
6,1,1.509
6,1,1.039
6,1,0.482
6,1,0.548
6,1,0.258
6,1,0.857
6,1,0.698
6,1,1.173
6,1,1.178
6,1,0.583
6,1,0.624
6,1,0.929
6,2,1.079
6,2,0.158
6,2,0.259
6,2,0.669
6,2,0.093
6,2,0.666
6,2,0.594
6,2,0.849
6,2,0.683
6,2,0.412
6,2,1.213
6,2,0.136
6,2,0.711
6,2,0.392
6,2,1.035
6,2,1.486
6,2,0.64
6,3,0.845
6,3,0.194
6,3,0.364
6,3,0.476
6,3,0.67
6,3,0.525
6,3,0.243
6,3,0.397
6,3,0.199
6,3,0.021
6,3,0.835
6,3,1.274
6,3,0.773
6,3,1.077
6,3,0.518
6,3,0.631
6,3,0.141
6,3,0.999
6,4,0.425
6,4,0.56
6,4,0.493
6,4,0.489
6,4,0.122
6,4,0.131
6,4,1.106
6,4,0.401
6,4,0.384
6,4,0.575
6,4,1.143
6,4,0.805
6,4,0.166
6,4,0.023
6,4,0.677
6,4,0.194
6,4,0.677
6,4,1.287
6,4,2.162
6,5,0.079
6,5,0.026
6,5,0.751
6,5,0.113
6,5,0.865
6,5,0.133
6,5,0.169
6,5,1.06
6,5,1.333
6,5,0.039
6,5,0.386
6,5,1.016
6,5,0.56
6,5,0.417
6,5,0.17
6,5,0.022
6,6,0.239
6,6,0.104
6,6,0.759
6,6,0.615
6,6,0.194
6,6,0.257
6,6,0.798
6,6,0.178
6,6,1.758
6,7,0.252
6,7,0.292
6,7,0.806
6,7,0.637
6,7,0.243
6,7,0.076
6,7,0.83
6,7,0.457
6,7,0.786
6,7,0.548
6,7,0.946
6,7,0.26
6,8,0.328
6,8,0.283
6,8,0.45
6,8,0.237
6,8,0.309
6,8,0.592
6,8,0.407
6,8,1.183
6,8,0.298
6,8,0.454
6,8,0.333
6,8,0.764
6,8,0.174
6,8,0.331
6,8,0.059
6,9,0.056
6,9,0.416
6,9,0.21
6,9,0.043
6,9,0.163
6,9,0.289
6,9,0.083
6,9,0.336
6,9,0.203
6,9,0.472
6,9,0.606
6,9,0.054
6,9,0.319
6,9,0.944
6,9,0.662
6,9,2.464
6,9,0.092
6,9,0.752
6,10,0.08
6,10,0.05
6,10,0.194
6,10,0.038
6,10,0.143
6,10,0.378
6,10,0.332
6,10,0.426
6,10,0.401
6,10,0.739
6,10,0.408
6,10,0.59
6,10,0.106
6,10,0.065
6,10,0.09
6,10,0.726
6,10,0.114
6,11,0.785
6,11,0.136
6,11,0.185
6,11,0.514
6,11,0.224
6,11,0.633
6,11,0.188
6,11,0.086
6,11,1.186
6,11,0.426
6,11,0.415
6,12,0.365
6,12,0.168
6,12,0.514
6,12,0.078
6,12,0.739
6,12,0.086
6,12,0.116
6,12,0.597
6,12,0.265
6,13,0.085
6,13,0.22
6,13,0.071
6,13,0.403
6,13,0.311
6,13,0.105
6,13,0.624
6,13,0.237
6,13,0.688
6,13,0.044
6,13,0.35
6,13,0.027
6,13,0.324
6,13,0.073
6,14,0.111
6,14,0.133
6,14,0.098
6,14,0.375
6,14,0.054
6,14,0.396
6,14,0.111
6,14,0.293
6,14,0.357
6,14,0.546
6,15,0.075
6,15,0.2
6,15,0.226
6,15,0.519
6,15,0.259
6,15,0.16
6,15,0.044
6,15,0.558
6,15,0.529
6,15,0.619
6,15,0.323
6,16,0.024
6,16,0.01
6,16,0.119
6,16,0.529
6,16,0.07
6,16,0.302
6,16,0.169
6,16,0.077
6,16,0.457
6,16,0.29
6,16,0.013
6,16,0.644
6,16,0.274
6,16,0.357
6,16,0.038
6,16,0.648
6,17,0.082
6,17,0.089
6,17,0.376
6,17,0.383
6,17,0.154
6,17,0.029
6,17,0.125
6,17,0.101
6,17,0.027
6,17,0.125
6,17,0.484
6,18,0.057
6,18,0.258
6,18,0.184
6,18,0.081
6,18,0.198
6,18,0.126
6,18,0.093
6,18,0.212
6,18,0.387
6,18,0.171
6,19,0.031
6,19,0.264
6,19,0.072
6,19,0.02
6,19,0.308
6,19,0.649
6,19,0.085
6,19,0.846
6,20,0.095
6,20,0.069
6,20,0.019
6,20,0.249
6,20,0.146
6,20,0.026
6,20,0.07
6,20,0.041
6,20,0.081
6,20,0.319
6,20,0.227
6,20,0.121
6,20,0.166
6,20,0.854
6,20,0.172
6,20,0.07
6,21,0.053
6,21,0.258
6,21,0.75
6,21,0.165
6,21,0.034
6,21,0.122
6,21,0.057
6,21,0.66
6,21,0.595
6,21,0.204
6,21,0.344
6,21,0.198
6,21,0.956
6,22,0.011
6,22,0.101
6,22,0.192
6,22,0.064
6,22,0.06
6,22,0.082
